ACTUACION,AREA_ACERA,AREA_CALZADA,CALLE,CODIGO_ESTADO,DISTRITO,ESTADO,N_PP_NUEVO,N_PP_RENOVADO,PP_N,PP_R,SHAPE_AREA,SHAPE_LENGTH,GEOMETRY,PROYECTO
"",0,0,Avenida de Bruselas,3,,Actuación terminada,,,0,0,8063.41071169,2211.98764658,"MULTIPOLYGON Z (((443672.1370000001 4476446.552200001 2.649999998993735e-5, 443669.8459000001 4476447.5525 2.649999998993735e-5, 443668.8940000003 4476450.295399999 2.649999998993735e-5, 443668.37770000007 4476452.554099999 2.649999998993735e-5, 443668.1518000001 4476454.345000001 2.649999998993735e-5, 443668.1679999996 4476457.104 2.649999998993735e-5, 443668.4422000004 4476460.6535 2.649999998993735e-5, 443669.0553000001 4476464.396600001 2.649999998993735e-5, 443670.2008999996 4476468.4947 2.649999998993735e-5, 443672.1370000001 4476473.4318 2.649999998993735e-5, 443674.6699999999 4476479.385299999 2.649999998993735e-5, 443676.5739000002 4476483.0155 2.649999998993735e-5, 443684.8507000003 4476499.2949 2.649999998993735e-5, 443686.60929999966 4476498.4559 2.649999998993735e-5, 443692.8048999999 4476510.363 2.649999998993735e-5, 443691.8529000003 4476512.8718 2.649999998993735e-5, 443693.2405000003 4476515.566199999 2.649999998993735e-5, 443695.85419999994 4476516.2116 2.649999998993735e-5, 443716.2801000001 4476555.562899999 2.649999998993735e-5, 443714.47310000006 4476556.5309 2.649999998993735e-5, 443720.01520000026 4476567.1472 2.649999998993735e-5, 443721.8060999997 4476566.267899999 2.649999998993735e-5, 443727.574 4476577.4651 2.649999998993735e-5, 443727.1546 4476580.103 2.649999998993735e-5, 443730.79679999966 4476587.0890999995 2.649999998993735e-5, 443732.22470000014 4476586.383199999 2.649999998993735e-5, 443736.7220999999 4476594.978700001 2.649999998993735e-5, 443735.85089999996 4476597.713500001 2.649999998993735e-5, 443741.83669999987 4476609.197000001 2.649999998993735e-5, 443743.56709999964 4476608.309599999 2.649999998993735e-5, 443769.70440000016 4476659.8906 2.649999998993735e-5, 443768.81709999964 4476662.6011 2.649999998993735e-5, 443776.12590000033 4476676.767000001 2.649999998993735e-5, 443776.8679999998 4476678.0416 2.649999998993735e-5, 443777.65859999973 4476678.888599999 2.649999998993735e-5, 443778.6831 4476679.638800001 2.649999998993735e-5, 443779.7076000003 4476680.114800001 2.649999998993735e-5, 443780.97420000006 4476680.421399999 2.649999998993735e-5, 443782.64410000015 4476680.429400001 2.649999998993735e-5, 443783.7895999998 4476680.106699999 2.649999998993735e-5, 443787.33110000007 4476678.259400001 2.649999998993735e-5, 443785.08029999956 4476672.725299999 2.649999998993735e-5, 443784.03160000034 4476673.201300001 2.649999998993735e-5, 443755.3772999998 4476617.7804000005 2.649999998993735e-5, 443759.5076000001 4476615.57 2.649999998993735e-5, 443758.29760000017 4476613.1982 2.649999998993735e-5, 443754.4576000003 4476615.2796 2.649999998993735e-5, 443750.5692999996 4476608.0514 2.649999998993735e-5, 443753.8929000003 4476606.212099999 2.649999998993735e-5, 443752.95720000006 4476604.4212 2.649999998993735e-5, 443749.40759999957 4476606.2283 2.649999998993735e-5, 443721.3825000003 4476552.372400001 2.649999998993735e-5, 443723.2379999999 4476551.355900001 2.649999998993735e-5, 443721.7374999998 4476548.407400001 2.649999998993735e-5, 443720.1361999996 4476549.210000001 2.649999998993735e-5, 443711.5144999996 4476532.569599999 2.649999998993735e-5, 443713.09970000014 4476531.728700001 2.649999998993735e-5, 443711.6314000003 4476528.840600001 2.649999998993735e-5, 443709.534 4476529.808700001 2.649999998993735e-5, 443686.0104 4476484.479699999 2.649999998993735e-5, 443689.9874 4476482.5516 2.649999998993735e-5, 443674.2505000001 4476451.6829 2.649999998993735e-5, 443674.00850000046 4476450.3599 2.649999998993735e-5, 443674.4118999997 4476447.004000001 2.649999998993735e-5, 443672.1370000001 4476446.552200001 2.649999998993735e-5)), ((443768.8942 4476922.362600001 2.649999998993735e-5, 443770.0719999997 4476921.200999999 2.649999998993735e-5, 443770.9754999997 4476919.9102 2.649999998993735e-5, 443771.60479999986 4476918.6195 2.649999998993735e-5, 443771.9919999996 4476917.4256 2.649999998993735e-5, 443772.16949999984 4476916.6833999995 2.649999998993735e-5, 443767.4905000003 4476916.731799999 2.649999998993735e-5, 443767.5228000004 4476898.2097 2.649999998993735e-5, 443772.16949999984 4476898.1775 2.649999998993735e-5, 443772.0404000003 4476891.304300001 2.649999998993735e-5, 443767.2647000002 4476891.304300001 2.649999998993735e-5, 443767.1355999997 4476867.6515999995 2.649999998993735e-5, 443771.2982000001 4476867.683800001 2.649999998993735e-5, 443771.39499999955 4476851.3883 2.649999998993735e-5, 443766.8613 4476851.420600001 2.649999998993735e-5, 443767.7002999997 4476780.817399999 2.649999998993735e-5, 443771.95969999954 4476780.6238 2.649999998993735e-5, 443771.9919999996 4476772.9439 2.649999998993735e-5, 443771.4757000003 4476771.0078 2.649999998993735e-5, 443770.8947999999 4476769.8784 2.649999998993735e-5, 443770.18489999976 4476769.0394 2.649999998993735e-5, 443769.12009999994 4476768.2004 2.649999998993735e-5, 443767.82940000016 4476767.587300001 2.649999998993735e-5, 443766.28050000034 4476767.361500001 2.649999998993735e-5, 443760.0203999998 4476767.5228 2.649999998993735e-5, 443760.08490000013 4476775.2349 2.649999998993735e-5, 443761.1174999997 4476775.170399999 2.649999998993735e-5, 443761.84360000025 4476925.428099999 2.649999998993735e-5, 443766.3934000004 4476924.0243999995 2.649999998993735e-5, 443767.53890000004 4476923.395199999 2.649999998993735e-5, 443768.8942 4476922.362600001 2.649999998993735e-5)), ((443769.2774 4476762.343699999 2.649999998993735e-5, 443770.34229999967 4476761.553099999 2.649999998993735e-5, 443771.4232000001 4476759.9397 2.649999998993735e-5, 443771.9395000003 4476758.665100001 2.649999998993735e-5, 443772.0525000002 4476757.4067 2.649999998993735e-5, 443772.0362999998 4476755.5996 2.649999998993735e-5, 443769.82600000035 4476755.615800001 2.649999998993735e-5, 443769.42260000017 4476720.152799999 2.649999998993735e-5, 443771.5443000002 4476717.9263 2.649999998993735e-5, 443771.5120000001 4476712.2228999995 2.649999998993735e-5, 443771.4313000003 4476703.171599999 2.649999998993735e-5, 443770.9796000002 4476701.703400001 2.649999998993735e-5, 443770.43099999987 4476700.5417 2.649999998993735e-5, 443769.7695000004 4476699.718900001 2.649999998993735e-5, 443769.0273000002 4476699.0735 2.649999998993735e-5, 443767.9625000004 4476698.3474 2.649999998993735e-5, 443767.15579999983 4476698.0732 2.649999998993735e-5, 443766.2522 4476697.8796 2.649999998993735e-5, 443765.09059999976 4476697.7666 2.649999998993735e-5, 443763.67080000043 4476698.024800001 2.649999998993735e-5, 443762.34779999964 4476698.6379 2.649999998993735e-5, 443757.7011000002 4476700.799799999 2.649999998993735e-5, 443760.1051000003 4476706.624299999 2.649999998993735e-5, 443761.0409000004 4476758.3828 2.649999998993735e-5, 443759.94379999954 4476758.4231 2.649999998993735e-5, 443759.9759999998 4476763.2634 2.649999998993735e-5, 443766.2280000001 4476763.295600001 2.649999998993735e-5, 443768.05119999964 4476762.9245 2.649999998993735e-5, 443769.2774 4476762.343699999 2.649999998993735e-5)), ((443755.7326999996 4476694.975400001 2.649999998993735e-5, 443761.40390000027 4476692.151900001 2.649999998993735e-5, 443762.6542999996 4476691.3694 2.649999998993735e-5, 443763.81599999964 4476690.3368 2.649999998993735e-5, 443764.65500000026 4476689.3445999995 2.649999998993735e-5, 443765.5343000004 4476687.900599999 2.649999998993735e-5, 443766.27639999986 4476685.9483 2.649999998993735e-5, 443766.5991000002 4476684.157400001 2.649999998993735e-5, 443766.5345999999 4476682.140699999 2.649999998993735e-5, 443765.7923999997 4476679.365599999 2.649999998993735e-5, 443763.8886000002 4476675.751499999 2.649999998993735e-5, 443753.32070000004 4476655.696699999 2.649999998993735e-5, 443749.33550000004 4476657.6328 2.649999998993735e-5, 443737.9932000004 4476634.577099999 2.649999998993735e-5, 443742.8496000003 4476631.9956 2.649999998993735e-5, 443738.6950000003 4476624.218900001 2.649999998993735e-5, 443737.9528999999 4476623.452500001 2.649999998993735e-5, 443737.3075000001 4476623.105699999 2.649999998993735e-5, 443736.25069999974 4476622.903999999 2.649999998993735e-5, 443735.51659999974 4476623.0088 2.649999998993735e-5, 443734.54860000033 4476623.3719 2.649999998993735e-5, 443731.8702999996 4476624.7029 2.649999998993735e-5, 443731.81379999965 4476626.8891 2.649999998993735e-5, 443723.98869999964 4476630.922700001 2.649999998993735e-5, 443725.19880000036 4476633.3105 2.649999998993735e-5, 443726.52990000043 4476632.649 2.649999998993735e-5, 443756.70889999997 4476691.0064 2.649999998993735e-5, 443753.19159999955 4476692.765000001 2.649999998993735e-5, 443753.65139999986 4476693.636299999 2.649999998993735e-5, 443755.7326999996 4476694.975400001 2.649999998993735e-5)), ((443730.27699999977 4476621.770500001 2.649999998993735e-5, 443735.1738 4476618.818 2.649999998993735e-5, 443735.7142000003 4476618.2936 2.649999998993735e-5, 443736.22250000015 4476617.5273 2.649999998993735e-5, 443736.5694000004 4476616.639900001 2.649999998993735e-5, 443736.68230000045 4476615.760600001 2.649999998993735e-5, 443736.69039999973 4476615.1877999995 2.649999998993735e-5, 443736.46050000004 4476614.243899999 2.649999998993735e-5, 443734.67360000033 4476615.1797 2.649999998993735e-5, 443731.9308000002 4476609.807 2.649999998993735e-5, 443732.7778000003 4476607.1449 2.649999998993735e-5, 443729.5630999999 4476600.9595 2.649999998993735e-5, 443727.7560999999 4476601.854900001 2.649999998993735e-5, 443723.27880000044 4476593.215 2.649999998993735e-5, 443724.1501000002 4476590.5529 2.649999998993735e-5, 443720.79420000035 4476583.986300001 2.649999998993735e-5, 443718.9709999999 4476584.9221 2.649999998993735e-5, 443705.8216000004 4476559.704299999 2.649999998993735e-5, 443706.6766999997 4476556.9615 2.649999998993735e-5, 443706.1684999997 4476555.937000001 2.649999998993735e-5, 443705.74899999984 4476555.412599999 2.649999998993735e-5, 443705.5070000002 4476555.122199999 2.649999998993735e-5, 443705.0390999997 4476554.734999999 2.649999998993735e-5, 443704.74870000035 4476554.5737 2.649999998993735e-5, 443704.2082000002 4476554.2994 2.649999998993735e-5, 443703.65160000045 4476554.1219 2.649999998993735e-5, 443702.88520000037 4476554.0331999995 2.649999998993735e-5, 443701.9332999997 4476554.0896000005 2.649999998993735e-5, 443701.1749999998 4476554.3236 2.649999998993735e-5, 443696.2539999997 4476556.541999999 2.649999998993735e-5, 443696.7703 4476561.35 2.649999998993735e-5, 443698.18209999986 4476564.092800001 2.649999998993735e-5, 443700.8925999999 4476562.729499999 2.649999998993735e-5, 443729.01860000007 4476616.639900001 2.649999998993735e-5, 443726.9614000004 4476617.7128 2.649999998993735e-5, 443728.48610000033 4476620.617000001 2.649999998993735e-5, 443730.27699999977 4476621.770500001 2.649999998993735e-5)), ((443694.1122000003 4476552.2907 2.649999998993735e-5, 443698.76690000016 4476549.806 2.649999998993735e-5, 443699.4606999997 4476549.2655 2.649999998993735e-5, 443699.98510000017 4476548.595899999 2.649999998993735e-5, 443700.33999999985 4476547.982799999 2.649999998993735e-5, 443700.54169999994 4476547.2568 2.649999998993735e-5, 443700.6465999996 4476546.5308 2.649999998993735e-5, 443700.6102999998 4476545.897500001 2.649999998993735e-5, 443700.49729999993 4476545.3046 2.649999998993735e-5, 443700.31180000026 4476544.8246 2.649999998993735e-5, 443699.65029999986 4476543.4572 2.649999998993735e-5, 443697.8755000001 4476544.392999999 2.649999998993735e-5, 443677.91750000045 4476505.6225000005 2.649999998993735e-5, 443678.59520000033 4476502.524800001 2.649999998993735e-5, 443675.4046 4476496.313100001 2.649999998993735e-5, 443673.6338999998 4476497.2206 2.649999998993735e-5, 443669.5278000003 4476489.258400001 2.649999998993735e-5, 443670.65720000025 4476487.064200001 2.649999998993735e-5, 443670.2740000002 4476486.309900001 2.649999998993735e-5, 443669.87459999975 4476485.7412 2.649999998993735e-5, 443669.54789999966 4476485.3499 2.649999998993735e-5, 443669.00739999954 4476484.857799999 2.649999998993735e-5, 443668.1644000001 4476484.277000001 2.649999998993735e-5, 443667.4303000001 4476483.8938 2.649999998993735e-5, 443666.61959999986 4476483.651799999 2.649999998993735e-5, 443665.8894999996 4476483.5066 2.649999998993735e-5, 443665.32880000025 4476483.4783 2.649999998993735e-5, 443664.7600999996 4476483.4703 2.649999998993735e-5, 443663.90500000026 4476483.6074 2.649999998993735e-5, 443662.90869999956 4476483.8696 2.649999998993735e-5, 443661.79949999973 4476484.365700001 2.649999998993735e-5, 443660.2022000002 4476485.0918000005 2.649999998993735e-5, 443692.53920000046 4476547.0834 2.649999998993735e-5, 443690.2198999999 4476548.329700001 2.649999998993735e-5, 443691.83330000006 4476551.2863 2.649999998993735e-5, 443694.1122000003 4476552.2907 2.649999998993735e-5)), ((443658.9315999998 4476478.5978 2.649999998993735e-5, 443659.7019999996 4476477.992699999 2.649999998993735e-5, 443660.3030000003 4476477.3675 2.649999998993735e-5, 443660.92420000024 4476476.407500001 2.649999998993735e-5, 443661.2308 4476475.758099999 2.649999998993735e-5, 443661.4445000002 4476474.9998 2.649999998993735e-5, 443661.5776000004 4476474.2577 2.649999998993735e-5, 443661.6300999997 4476473.5638999995 2.649999998993735e-5, 443661.53729999997 4476472.7652 2.649999998993735e-5, 443661.4324000003 4476472.067399999 2.649999998993735e-5, 443661.19849999994 4476471.4300999995 2.649999998993735e-5, 443660.9000000004 4476470.7969 2.649999998993735e-5, 443660.2829 4476469.8046 2.649999998993735e-5, 443657.25820000004 4476465.104 2.649999998993735e-5, 443655.64580000006 4476466.2884 2.649999998993735e-5, 443654.6151999999 4476464.912900001 2.649999998993735e-5, 443644.733 4476459.2498 2.649999998993735e-5, 443642.7242999999 4476461.4925 2.649999998993735e-5, 443651.04959999956 4476468.9142 2.649999998993735e-5, 443652.8565999996 4476471.237500001 2.649999998993735e-5, 443654.8980999999 4476475.068399999 2.649999998993735e-5, 443651.59059999976 4476477.1174 2.649999998993735e-5, 443653.9824999999 4476481.2478 2.649999998993735e-5, 443658.9315999998 4476478.5978 2.649999998993735e-5)), ((443790.4731999999 4476757.413699999 2.649999998993735e-5, 443790.38439999986 4476743.135 2.649999998993735e-5, 443791.61060000025 4476743.167199999 2.649999998993735e-5, 443791.51379999984 4476729.0337000005 2.649999998993735e-5, 443790.38439999986 4476729.1305 2.649999998993735e-5, 443790.3521999996 4476721.982999999 2.649999998993735e-5, 443791.53000000026 4476721.918500001 2.649999998993735e-5, 443791.409 4476708.115700001 2.649999998993735e-5, 443790.21499999985 4476708.1318 2.649999998993735e-5, 443790.1666000001 4476693.9176 2.649999998993735e-5, 443791.3766999999 4476693.9176 2.649999998993735e-5, 443791.36060000025 4476691.699200001 2.649999998993735e-5, 443790.1747000003 4476691.7234000005 2.649999998993735e-5, 443790.2997000003 4476688.323100001 2.649999998993735e-5, 443792.0362 4476687.4559 2.649999998993735e-5, 443791.1003999999 4476685.600400001 2.649999998993735e-5, 443789.6321999999 4476684.229 2.649999998993735e-5, 443785.14690000005 4476686.8105 2.649999998993735e-5, 443783.6624999996 4476687.8269 2.649999998993735e-5, 443782.1458999999 4476689.2468 2.649999998993735e-5, 443780.70999999996 4476691.086100001 2.649999998993735e-5, 443779.6451000003 4476693.0867 2.649999998993735e-5, 443778.88680000044 4476695.2325 2.649999998993735e-5, 443778.6124999998 4476696.8137 2.649999998993735e-5, 443778.4835000001 4476699.040200001 2.649999998993735e-5, 443778.5318999998 4476700.9924 2.649999998993735e-5, 443780.50019999966 4476701.0086 2.649999998993735e-5, 443780.43570000026 4476708.9789 2.649999998993735e-5, 443778.43510000035 4476711.0118 2.649999998993735e-5, 443778.5641000001 4476717.981799999 2.649999998993735e-5, 443780.5647999998 4476718.014 2.649999998993735e-5, 443780.7583999997 4476732.5348000005 2.649999998993735e-5, 443781.46829999983 4476732.5187 2.649999998993735e-5, 443781.74260000046 4476756.6554000005 2.649999998993735e-5, 443779.24179999996 4476756.7118999995 2.649999998993735e-5, 443779.2659999998 4476757.0627999995 2.649999998993735e-5, 443779.3184000002 4476757.538799999 2.649999998993735e-5, 443779.35869999975 4476757.837200001 2.649999998993735e-5, 443779.43539999984 4476758.188200001 2.649999998993735e-5, 443779.56039999984 4476758.5754 2.649999998993735e-5, 443779.79839999974 4476759.192500001 2.649999998993735e-5, 443779.9879999999 4476759.5233 2.649999998993735e-5, 443780.2622999996 4476759.9871 2.649999998993735e-5, 443780.54860000033 4476760.3663 2.649999998993735e-5, 443780.83499999996 4476760.713199999 2.649999998993735e-5, 443781.2544999998 4476761.1285999995 2.649999998993735e-5, 443781.5811999999 4476761.3989 2.649999998993735e-5, 443781.9967 4476761.701400001 2.649999998993735e-5, 443782.3757999996 4476761.9353 2.649999998993735e-5, 443782.83160000015 4476762.153100001 2.649999998993735e-5, 443783.3399 4476762.3467 2.649999998993735e-5, 443783.8964999998 4476762.504000001 2.649999998993735e-5, 443784.73950000014 4476762.6251 2.649999998993735e-5, 443786.0968000004 4476762.6251 2.649999998993735e-5, 443792.6412000004 4476762.5525 2.649999998993735e-5, 443792.5787000004 4476757.413699999 2.649999998993735e-5, 443790.4731999999 4476757.413699999 2.649999998993735e-5)), ((443793.2441999996 4476774.9838 2.649999998993735e-5, 443792.2439000001 4476769.708000001 2.649999998993735e-5, 443784.8060999997 4476769.8048 2.649999998993735e-5, 443784.03160000034 4476769.836999999 2.649999998993735e-5, 443783.1281000003 4476770.0791 2.649999998993735e-5, 443782.2246000003 4476770.4662999995 2.649999998993735e-5, 443781.41789999977 4476770.918 2.649999998993735e-5, 443780.7885999996 4476771.515000001 2.649999998993735e-5, 443780.12710000016 4476772.208799999 2.649999998993735e-5, 443779.56240000017 4476773.193 2.649999998993735e-5, 443779.1107000001 4476774.354599999 2.649999998993735e-5, 443778.94930000044 4476775.258099999 2.649999998993735e-5, 443778.94930000044 4476777.113600001 2.649999998993735e-5, 443780.9500000002 4476777.1458 2.649999998993735e-5, 443781.0064000003 4476787.770199999 2.649999998993735e-5, 443778.9815999996 4476787.7783 2.649999998993735e-5, 443779.0460999999 4476793.7721 2.649999998993735e-5, 443781.04679999966 4476793.7721 2.649999998993735e-5, 443781.3532999996 4476861.108200001 2.649999998993735e-5, 443779.3607999999 4476862.140699999 2.649999998993735e-5, 443779.4413999999 4476875.741900001 2.649999998993735e-5, 443781.41789999977 4476875.7257 2.649999998993735e-5, 443781.5469000004 4476890.625700001 2.649999998993735e-5, 443779.49789999984 4476891.7631 2.649999998993735e-5, 443779.3607999999 4476898.321699999 2.649999998993735e-5, 443779.7318000002 4476900.265799999 2.649999998993735e-5, 443780.22389999963 4476901.959899999 2.649999998993735e-5, 443781.09520000033 4476903.653999999 2.649999998993735e-5, 443782.2488000002 4476905.2916 2.649999998993735e-5, 443783.09580000024 4476906.211300001 2.649999998993735e-5, 443784.0235000001 4476907.042199999 2.649999998993735e-5, 443784.91899999976 4476907.6392 2.649999998993735e-5, 443785.6934000002 4476908.107100001 2.649999998993735e-5, 443786.84700000007 4476908.671800001 2.649999998993735e-5, 443787.9522000002 4476909.075099999 2.649999998993735e-5, 443789.3398000002 4476909.4300999995 2.649999998993735e-5, 443790.6950000003 4476909.6237 2.649999998993735e-5, 443792.1068000002 4476909.591399999 2.649999998993735e-5, 443793.9782999996 4476909.3575 2.649999998993735e-5, 443795.1480999999 4476909.010600001 2.649999998993735e-5, 443796.3903999999 4476908.4781 2.649999998993735e-5, 443797.8909 4476907.695599999 2.649999998993735e-5, 443800.8514999999 4476906.001499999 2.649999998993735e-5, 443804.71559999976 4476903.7508000005 2.649999998993735e-5, 443801.6420999998 4476897.740800001 2.649999998993735e-5, 443791.3322999999 4476897.8376 2.649999998993735e-5, 443790.84020000044 4476775 2.649999998993735e-5, 443793.2441999996 4476774.9838 2.649999998993735e-5)))",Proyecto de obras de urbanización para la mejora de la accesibilidad en la Avenida de Bruselas
